policy,date,normal_cost,emergency_cost,total_cost,emergency_kwh,start_kwh,end_kwh
independent_greedy,2025-10-10,17152.42805012694,0.0,17152.42805012694,0.0,1434.8988786083485,1711.7644461870418
independent_greedy,2025-10-11,17010.255670394516,948.6219172821667,17958.87758767668,156.06877630252944,1711.7644461870418,1732.0251230292565
independent_greedy,2025-10-12,41012.22606172268,653.028573522373,41665.25463524505,93.6107473512576,1732.0251230292565,1345.7897551437593
independent_greedy,2025-10-13,40901.14592673478,0.0,40901.14592673478,0.0,1345.7897551437593,1650.7364738511492
independent_greedy,2025-10-14,41110.773359709885,0.0,41110.773359709885,0.0,1650.7364738511492,1424.3485175875214
independent_greedy,2025-10-15,40810.12648302771,732.8332913269774,41542.959774354684,129.20550635213348,1424.3485175875214,1492.4701048796105
independent_greedy,2025-10-16,40984.33653443535,15022.390056902459,56006.72659133781,2370.441866210863,1492.4701048796105,1593.2567346026403
independent_greedy,2025-10-17,18445.677041483228,0.0,18445.677041483228,0.0,1593.2567346026403,2097.305940826538
independent_greedy,2025-10-18,16746.012414736848,0.0,16746.012414736848,0.0,2097.305940826538,1770.0471355856293
independent_greedy,2025-10-19,44752.455735444106,1678.420253289885,46430.87598873399,276.8274469306783,1770.0471355856293,1413.8905694609182
independent_greedy,2025-10-20,44666.20128641646,2493.29693385233,47159.49822026879,519.2180256757381,1413.8905694609182,1313.2569200981761
independent_greedy,2025-10-21,46893.51106609112,0.0,46893.51106609112,0.0,1313.2569200981761,2016.3850824271835
independent_greedy,2025-10-22,47060.42487078444,1673.8726780474199,48734.297548831855,264.91062265694063,2016.3850824271835,1605.4368825922963
independent_greedy,2025-10-23,45691.74594986308,0.0,45691.74594986308,0.0,1605.4368825922963,1534.6583456064195
independent_greedy,2025-10-24,18377.203421181082,123.89388072564998,18501.09730190673,26.50172131240106,1534.6583456064195,1809.7194098303485
independent_greedy,2025-10-25,18604.430778232843,0.0,18604.430778232843,0.0,1809.7194098303485,2169.400372942193
independent_greedy,2025-10-26,45919.58828617903,0.0,45919.58828617903,0.0,2169.400372942193,1940.2685949815561
independent_greedy,2025-10-27,45728.668914804104,0.0,45728.668914804104,0.0,1940.2685949815561,1737.936776761359
independent_greedy,2025-10-28,46004.82178884352,0.0,46004.82178884352,0.0,1737.936776761359,1975.801465655865
independent_greedy,2025-10-29,45542.67280979102,3485.2608984134126,49027.93370820444,525.5255728901009,1975.801465655865,1381.746067410885
independent_greedy,2025-10-30,48208.20681148599,0.0,48208.20681148599,0.0,1381.746067410885,1821.9379953364837
independent_greedy,2025-10-31,19235.177196314755,0.0,19235.177196314755,0.0,1821.9379953364837,2263.4512307265977
independent_greedy,2025-11-01,19143.896800896917,0.0,19143.896800896917,0.0,2263.4512307265977,2620.1148769247548
independent_greedy,2025-11-02,47501.090906103214,0.0,47501.090906103214,0.0,2620.1148769247548,1612.5732942339453
independent_greedy,2025-11-03,48489.70305532058,0.0,48489.70305532058,0.0,1612.5732942339453,1999.708267885099
independent_greedy,2025-11-04,48897.805542878086,155.81717803333237,49053.62272091142,33.599549999999795,1999.708267885099,1725.2033861241305
independent_greedy,2025-11-05,49020.87435318638,0.0,49020.87435318638,0.0,1725.2033861241305,1981.7679888635148
independent_greedy,2025-11-06,47646.41546005395,4619.07597026053,52265.491430314476,955.4438871723337,1981.7679888635148,1690.313970525769
independent_greedy,2025-11-07,20598.729051741764,0.0,20598.729051741764,0.0,1690.313970525769,2489.365986765497
independent_greedy,2025-11-08,19193.88652172483,0.0,19193.88652172483,0.0,2489.365986765497,2124.393432810565
independent_greedy,2025-11-09,47932.090045406076,139.08809484228627,48071.17814024836,30.676686114311043,2124.393432810565,1626.3705494051194
independent_greedy,2025-11-10,49760.745962343295,0.0,49760.745962343295,0.0,1626.3705494051194,1567.7135140473267
independent_greedy,2025-11-11,51417.791111383805,0.0,51417.791111383805,0.0,1567.7135140473267,1843.3132102231534
independent_greedy,2025-11-12,50455.990051684406,0.0,50455.990051684406,0.0,1843.3132102231534,1891.697823296528
independent_greedy,2025-11-13,50905.92450045352,0.0,50905.92450045352,0.0,1891.697823296528,1812.748114080894
independent_greedy,2025-11-14,20129.496634616888,0.0,20129.496634616888,0.0,1812.748114080894,2245.8076041255445
independent_greedy,2025-11-15,19863.351295862296,0.0,19863.351295862296,0.0,2245.8076041255445,2033.8499883318777
independent_greedy,2025-11-16,51094.918214665755,0.0,51094.918214665755,0.0,2033.8499883318777,1702.8318451840398
independent_greedy,2025-11-17,52425.21769266242,0.0,52425.21769266242,0.0,1702.8318451840398,1873.2701335463082
independent_greedy,2025-11-18,51779.84725117397,0.0,51779.84725117397,0.0,1873.2701335463082,1699.2796133920908
independent_greedy,2025-11-19,52328.11982096005,6.301057499999959,52334.42087846005,1.384999999999991,1699.2796133920908,1508.8976144218004
independent_greedy,2025-11-20,52774.783284791,0.0,52774.783284791,0.0,1508.8976144218004,1657.2870228908314
independent_greedy,2025-11-21,21981.95532078007,0.0,21981.95532078007,0.0,1657.2870228908314,2471.714586934063
independent_greedy,2025-11-22,21019.94118564581,0.0,21019.94118564581,0.0,2471.714586934063,1846.76860560315
independent_greedy,2025-11-23,52703.710247492076,0.0,52703.710247492076,0.0,1846.76860560315,1744.1546278648316
independent_greedy,2025-11-24,52919.83587049127,88.24499866666596,53008.08086915794,18.839666666666517,1744.1546278648316,1391.6725286910632
independent_greedy,2025-11-25,52901.75214034847,0.0,52901.75214034847,0.0,1391.6725286910632,1611.1241867720964
independent_greedy,2025-11-26,53195.41380671706,151.75906043631414,53347.17286715337,32.399457821587134,1611.1241867720964,2023.7751144859672
independent_greedy,2025-11-27,53264.796773222435,0.0,53264.796773222435,0.0,2023.7751144859672,1801.0611222586097
independent_greedy,2025-11-28,22809.55847885373,0.0,22809.55847885373,0.0,1801.0611222586097,1980.994967460392
independent_greedy,2025-11-29,21121.588813474275,0.0,21121.588813474275,0.0,1980.994967460392,1828.9125456852519
independent_greedy,2025-11-30,55267.46359899412,12.608022325189586,55280.071621319315,2.691721247905548,1828.9125456852519,1423.6439973238382
independent_greedy,2025-12-01,55470.99293101095,21376.063426766497,76847.05635777744,4216.486330082714,1423.6439973238382,1349.9175785774971
independent_greedy,2025-12-02,60861.35260783319,7286.617545081437,68147.97015291463,1488.5129909686339,1349.9175785774971,2454.0132224124363
independent_greedy,2025-12-03,62155.50650965766,0.0,62155.50650965766,0.0,2454.0132224124363,2475.920681596901
independent_greedy,2025-12-04,62505.76398690751,490.72989353004505,62996.49388043755,87.29328484921882,2475.920681596901,2442.351503645614
independent_greedy,2025-12-05,29226.48160904314,0.0,29226.48160904314,0.0,2442.351503645614,4035.8130311531854
independent_greedy,2025-12-06,28685.52229950364,0.0,28685.52229950364,0.0,4035.8130311531854,2434.120989746965
independent_greedy,2025-12-07,62373.74998630554,0.0,62373.74998630554,0.0,2434.120989746965,1634.943525049161
independent_greedy,2025-12-08,64051.118292705694,0.0,64051.118292705694,0.0,1634.943525049161,2136.0065602068184
independent_greedy,2025-12-09,62477.27120910348,232.76821782790591,62710.039426931384,39.91436887634063,2136.0065602068184,1934.6140241760618
independent_greedy,2025-12-10,62369.30318284096,0.0,62369.30318284096,0.0,1934.6140241760618,1783.171814860716
independent_greedy,2025-12-11,61803.86407801336,6.545932338052656,61810.41001035141,1.1205910019776866,1783.171814860716,1995.5755296806226
independent_greedy,2025-12-12,28432.391635669665,0.0,28432.391635669665,0.0,1995.5755296806226,2630.731094451209
independent_greedy,2025-12-13,29603.31543108846,0.0,29603.31543108846,0.0,2630.731094451209,3147.1757102813845
independent_greedy,2025-12-14,61547.16083893461,0.0,61547.16083893461,0.0,3147.1757102813845,1614.2178687890878
independent_greedy,2025-12-15,62367.06023521925,156.488488305714,62523.54872352497,31.80983602108222,1614.2178687890878,1688.9607430541687
independent_greedy,2025-12-16,63286.97379464752,34.097765635677575,63321.0715602832,5.837159228909968,1688.9607430541687,1641.9374133769036
independent_greedy,2025-12-17,62551.95364968688,37.232601599106815,62589.18625128599,6.373808370984648,1641.9374133769036,1706.1084190034499
independent_greedy,2025-12-18,61624.65254182282,65.64120354890102,61690.29374537172,11.981308660645823,1706.1084190034499,1775.649091071189
independent_greedy,2025-12-19,28405.055633603402,0.0,28405.055633603402,0.0,1775.649091071189,1815.2600528075998
independent_greedy,2025-12-20,28630.925318582274,0.0,28630.925318582274,0.0,1815.2600528075998,1888.0516736442057
independent_greedy,2025-12-21,62149.556558373675,0.0,62149.556558373675,0.0,1888.0516736442057,1621.159875037729
independent_greedy,2025-12-22,62275.40859260658,1006.9908672891065,63282.399459895685,148.8565752873569,1621.159875037729,1448.2294870886046
independent_greedy,2025-12-23,62938.446213768664,0.0,62938.446213768664,0.0,1448.2294870886046,1755.362515041247
independent_greedy,2025-12-24,62045.58576756259,0.0,62045.58576756259,0.0,1755.362515041247,1575.8093803034085
independent_greedy,2025-12-25,61401.409290237556,327.31168096498175,61728.720971202536,47.75073252298887,1575.8093803034085,1563.6326292843628
independent_greedy,2025-12-26,29129.504122985403,0.0,29129.504122985403,0.0,1563.6326292843628,2222.9047767135144
independent_greedy,2025-12-27,28877.51495748182,0.0,28877.51495748182,0.0,2222.9047767135144,1791.8051018036188
independent_greedy,2025-12-28,61466.66223148437,284.3846766727577,61751.04690815713,48.74818249739019,1791.8051018036188,1710.2849661762555
independent_greedy,2025-12-29,62633.151863075844,0.0,62633.151863075844,0.0,1710.2849661762555,1705.1063741075125
independent_greedy,2025-12-30,61190.89371978939,480.12115634318036,61671.01487613257,82.44383379698354,1705.1063741075125,1694.1211900495064
independent_greedy,2025-12-31,60835.70993147056,474.9317885273676,61310.64171999793,108.62220757371321,1694.1211900495064,1350.2817220781249
