policy,date,issue_hour,slot,interval,old_kwh,new_kwh,increase_kwh,cancel_kwh,increase_cost,refund,penalty,net_adjustment_cost
mask_101,2025-02-01,6,125,20:40-20:50,47.6066469991905,0.0,0.0,47.6066469991905,0.0,58.2038866212103,29.10194331060515,-29.10194331060515
mask_101,2025-02-01,6,126,20:50-21:00,518.7846417394642,508.8357411006243,0.0,9.94890063883986,0.0,9.284314076165357,4.642157038082678,-4.642157038082678
mask_101,2025-02-01,6,127,21:00-21:10,504.7254485812744,494.77654794243455,0.0,9.94890063883986,0.0,9.021663099299985,4.510831549649993,-4.510831549649993
mask_101,2025-02-01,6,128,21:10-21:20,487.0676188427588,477.11871820391895,0.0,9.94890063883986,0.0,9.323114788656833,4.661557394328416,-4.661557394328416
mask_101,2025-02-01,6,129,21:20-21:30,493.2175985756262,483.26869793678634,0.0,9.94890063883986,0.0,9.323114788656833,4.661557394328416,-4.661557394328416
mask_101,2025-02-01,6,130,21:30-21:40,505.3331661580903,495.38426551925045,0.0,9.94890063883986,0.0,9.820559820598826,4.910279910299413,-4.910279910299413
mask_101,2025-02-01,6,131,21:40-21:50,478.7607168076177,468.81181616877785,0.0,9.94890063883986,0.0,7.724326455995267,3.8621632279976335,-3.8621632279976335
mask_101,2025-02-01,6,132,21:50-22:00,434.95100854257123,425.00210790373137,0.0,9.94890063883986,0.0,4.187492278887697,2.0937461394438484,-2.0937461394438484
mask_101,2025-02-01,6,133,22:00-22:10,433.9922337795464,424.0433331407065,0.0,9.94890063883986,0.0,3.839280756528302,1.919640378264151,-1.919640378264151
mask_101,2025-02-01,6,134,22:10-22:20,433.9922337795464,424.0433331407065,0.0,9.94890063883986,0.0,4.345679799045251,2.1728398995226255,-2.1728398995226255
mask_101,2025-02-01,6,135,22:20-22:30,437.05081124791127,427.1019106090714,0.0,9.94890063883986,0.0,4.176548488184973,2.0882742440924864,-2.0882742440924864
mask_101,2025-02-01,6,136,22:30-22:40,439.3930601905837,429.44415955174384,0.0,9.94890063883986,0.0,4.1646098074183655,2.0823049037091828,-2.0823049037091828
mask_101,2025-02-01,6,137,22:40-22:50,433.57661533591147,423.6277146970716,0.0,9.94890063883986,0.0,4.219328760931984,2.109664380465992,-2.109664380465992
mask_101,2025-02-01,6,138,22:50-23:00,433.30627963866834,423.3573789998285,0.0,9.94890063883986,0.0,4.215349200676449,2.1076746003382243,-2.1076746003382243
mask_101,2025-02-01,6,139,23:00-23:10,433.30627963866834,423.3573789998285,0.0,9.94890063883986,0.0,4.2262929913791725,2.1131464956895862,-2.1131464956895862
mask_101,2025-02-01,6,140,23:10-23:20,438.9345035433539,428.98560290451405,0.0,9.94890063883986,0.0,4.218333870868101,2.1091669354340503,-2.1091669354340503
mask_101,2025-02-01,6,141,23:20-23:30,448.6147944879122,438.66589384907235,0.0,9.94890063883986,0.0,4.198436069590421,2.0992180347952103,-2.0992180347952103
mask_101,2025-02-01,6,142,23:30-23:40,449.80790316933167,439.8590025304918,0.0,9.94890063883986,0.0,4.218333870868101,2.1091669354340503,-2.1091669354340503
mask_101,2025-02-01,6,143,23:40-23:50,487.4692666025067,477.52036596366685,0.0,9.94890063883986,0.0,4.249175462848504,2.124587731424252,-2.124587731424252
mask_101,2025-02-01,6,144,23:50-24:00,612.7691928873192,602.8202922484793,0.0,9.94890063883986,0.0,4.2541499131679235,2.1270749565839617,-2.1270749565839617
mask_101,2025-02-01,18,130,21:30-21:40,495.38426551925045,427.35509092561466,0.0,68.02917459363579,0.0,67.15159824137788,33.57579912068894,-33.57579912068894
mask_110,2025-02-01,12,73,12:00-12:10,491.64394685847196,0.0,0.0,491.64394685847196,0.0,216.86414495927198,108.43207247963599,-108.43207247963599
mask_110,2025-02-01,12,74,12:10-12:20,510.75827185847197,0.0,0.0,510.75827185847197,0.0,232.4460895227906,116.2230447613953,-116.2230447613953
mask_110,2025-02-01,12,75,12:20-12:30,534.0719528347989,0.0,0.0,534.0719528347989,0.0,238.35631255017074,119.17815627508537,-119.17815627508537
mask_110,2025-02-01,12,76,12:30-12:40,553.3395592241352,0.0,0.0,553.3395592241352,0.0,227.5885607088868,113.7942803544434,-113.7942803544434
mask_110,2025-02-01,12,90,14:50-15:00,149.7722170540544,20.817750752808195,0.0,128.9544663012462,0.0,86.32211974205421,43.161059871027106,-43.161059871027106
mask_110,2025-02-01,12,91,15:00-15:10,451.6883023055367,78.8784231591057,0.0,372.809879146431,0.0,246.05452023664446,123.02726011832223,-123.02726011832223
mask_110,2025-02-01,12,92,15:10-15:20,269.19176073503445,126.4324166560103,0.0,142.75934407902415,0.0,103.02941862183172,51.51470931091586,-51.51470931091586
mask_110,2025-02-01,12,93,15:20-15:30,323.65070576190493,173.98892279399206,0.0,149.66178296791287,0.0,109.37283099295072,54.68641549647536,-54.68641549647536
mask_110,2025-02-01,12,94,15:30-15:40,378.31263013989246,221.74840828309084,0.0,156.56422185680162,0.0,117.95548474691434,58.97774237345717,-58.97774237345717
mask_110,2025-02-01,12,95,15:40-15:50,432.826802362115,269.36014161642424,0.0,163.46666074569077,0.0,127.87996870135389,63.939984350676944,-63.939984350676944
mask_110,2025-02-01,12,96,15:50-16:00,476.6158328952209,306.24673326064135,0.0,170.36909963457953,0.0,137.2323097556538,68.6161548778269,-68.6161548778269
mask_110,2025-02-01,12,97,16:00-16:10,481.4581378590736,326.3528493356051,0.0,155.10528852346852,0.0,128.2875841377608,64.1437920688804,-64.1437920688804
mask_110,2025-02-01,12,98,16:10-16:20,511.2342142554483,371.39273684309114,0.0,139.84147741235716,0.0,119.13095460758707,59.565477303793536,-59.565477303793536
mask_110,2025-02-01,12,99,16:20-16:30,556.9695150055047,432.39184870425856,0.0,124.57766630124615,0.0,109.51622644542549,54.758113222712744,-54.758113222712744
mask_110,2025-02-01,12,100,16:30-16:40,583.9739735754958,474.66011838536065,0.0,109.3138551901352,0.0,98.644822923578,49.322411461789,-49.322411461789
mask_110,2025-02-01,12,101,16:40-16:50,548.967231494282,454.91718741525824,0.0,94.05004407902379,0.0,86.1780553896095,43.08902769480475,-43.08902769480475
mask_110,2025-02-01,12,102,16:50-17:00,495.2736335999587,416.4874006320459,0.0,78.78623296791284,0.0,72.98756622147445,36.493783110737226,-36.493783110737226
mask_110,2025-02-01,12,103,17:00-17:10,503.6946962089344,426.59569379657705,0.0,77.09900241235732,0.0,72.9510760825725,36.47553804128625,-36.47553804128625
mask_110,2025-02-01,12,104,17:10-17:20,510.26583317706866,434.854061320267,0.0,75.41177185680164,0.0,73.46614814289615,36.73307407144807,-36.73307407144807
mask_110,2025-02-01,12,105,17:20-17:30,517.9461985107738,444.2216572095277,0.0,73.72454130124612,0.0,72.70714263128892,36.35357131564446,-36.35357131564446
mask_110,2025-02-01,12,106,17:30-17:40,525.4985490190469,453.46123827335623,0.0,72.03731074569066,0.0,70.30841528779408,35.15420764389704,-35.15420764389704
mask_110,2025-02-01,12,107,17:40-17:50,532.8455458183792,272.3079521325804,0.0,260.53759368579875,0.0,279.86948313728504,139.93474156864252,-139.93474156864252
mask_110,2025-02-01,12,125,20:40-20:50,47.6066469991905,0.0,0.0,47.6066469991905,0.0,58.2038866212103,29.10194331060515,-29.10194331060515
mask_110,2025-02-01,12,126,20:50-21:00,518.7846417394642,508.8357411006243,0.0,9.94890063883986,0.0,9.284314076165357,4.642157038082678,-4.642157038082678
mask_110,2025-02-01,12,127,21:00-21:10,504.7254485812744,494.77654794243455,0.0,9.94890063883986,0.0,9.021663099299985,4.510831549649993,-4.510831549649993
mask_110,2025-02-01,12,128,21:10-21:20,487.0676188427588,477.11871820391895,0.0,9.94890063883986,0.0,9.323114788656833,4.661557394328416,-4.661557394328416
mask_110,2025-02-01,12,129,21:20-21:30,493.2175985756262,483.26869793678634,0.0,9.94890063883986,0.0,9.323114788656833,4.661557394328416,-4.661557394328416
mask_110,2025-02-01,12,130,21:30-21:40,505.3331661580903,495.38426551925045,0.0,9.94890063883986,0.0,9.820559820598826,4.910279910299413,-4.910279910299413
mask_110,2025-02-01,12,131,21:40-21:50,478.7607168076177,468.81181616877785,0.0,9.94890063883986,0.0,7.724326455995267,3.8621632279976335,-3.8621632279976335
mask_110,2025-02-01,12,132,21:50-22:00,434.95100854257123,425.00210790373137,0.0,9.94890063883986,0.0,4.187492278887697,2.0937461394438484,-2.0937461394438484
mask_110,2025-02-01,12,133,22:00-22:10,433.9922337795464,424.0433331407065,0.0,9.94890063883986,0.0,3.839280756528302,1.919640378264151,-1.919640378264151
mask_110,2025-02-01,12,134,22:10-22:20,433.9922337795464,424.0433331407065,0.0,9.94890063883986,0.0,4.345679799045251,2.1728398995226255,-2.1728398995226255
mask_110,2025-02-01,12,135,22:20-22:30,437.05081124791127,427.1019106090714,0.0,9.94890063883986,0.0,4.176548488184973,2.0882742440924864,-2.0882742440924864
mask_110,2025-02-01,12,136,22:30-22:40,439.3930601905837,429.44415955174384,0.0,9.94890063883986,0.0,4.1646098074183655,2.0823049037091828,-2.0823049037091828
mask_110,2025-02-01,12,137,22:40-22:50,433.57661533591147,423.6277146970716,0.0,9.94890063883986,0.0,4.219328760931984,2.109664380465992,-2.109664380465992
mask_110,2025-02-01,12,138,22:50-23:00,433.30627963866834,423.3573789998285,0.0,9.94890063883986,0.0,4.215349200676449,2.1076746003382243,-2.1076746003382243
mask_110,2025-02-01,12,139,23:00-23:10,433.30627963866834,423.3573789998285,0.0,9.94890063883986,0.0,4.2262929913791725,2.1131464956895862,-2.1131464956895862
mask_110,2025-02-01,12,140,23:10-23:20,438.9345035433539,428.98560290451405,0.0,9.94890063883986,0.0,4.218333870868101,2.1091669354340503,-2.1091669354340503
mask_110,2025-02-01,12,141,23:20-23:30,448.6147944879122,438.66589384907235,0.0,9.94890063883986,0.0,4.198436069590421,2.0992180347952103,-2.0992180347952103
mask_110,2025-02-01,12,142,23:30-23:40,449.80790316933167,439.8590025304918,0.0,9.94890063883986,0.0,4.218333870868101,2.1091669354340503,-2.1091669354340503
mask_110,2025-02-01,12,143,23:40-23:50,487.4692666025067,477.52036596366685,0.0,9.94890063883986,0.0,4.249175462848504,2.124587731424252,-2.124587731424252
mask_110,2025-02-01,12,144,23:50-24:00,612.7691928873192,602.8202922484793,0.0,9.94890063883986,0.0,4.2541499131679235,2.1270749565839617,-2.1270749565839617
mask_110,2025-02-01,18,130,21:30-21:40,495.38426551925045,428.1021743431957,0.0,67.28209117605473,0.0,66.41415219988363,33.207076099941816,-33.207076099941816
mask_111,2025-02-01,6,72,11:50-12:00,434.91784665975143,0.0,0.0,434.91784665975143,0.0,192.75558963960182,96.37779481980091,-96.37779481980091
mask_111,2025-02-01,6,73,12:00-12:10,491.64394685847196,0.0,0.0,491.64394685847196,0.0,216.86414495927198,108.43207247963599,-108.43207247963599
mask_111,2025-02-01,6,74,12:10-12:20,510.75827185847197,0.0,0.0,510.75827185847197,0.0,232.4460895227906,116.2230447613953,-116.2230447613953
mask_111,2025-02-01,6,75,12:20-12:30,534.0719528347989,0.0,0.0,534.0719528347989,0.0,238.35631255017074,119.17815627508537,-119.17815627508537
mask_111,2025-02-01,6,76,12:30-12:40,553.3395592241352,0.0,0.0,553.3395592241352,0.0,227.5885607088868,113.7942803544434,-113.7942803544434
mask_111,2025-02-01,6,90,14:50-15:00,149.7722170540544,3.3239981807928722,0.0,146.44821887326154,0.0,98.03243771376127,49.016218856880634,-49.016218856880634
mask_111,2025-02-01,6,91,15:00-15:10,451.6883023055367,59.1539705870903,0.0,392.5343317184464,0.0,259.0726589341746,129.5363294670873,-129.5363294670873
mask_111,2025-02-01,6,92,15:10-15:20,269.19176073503445,104.47726408399508,0.0,164.71449665103938,0.0,118.87445223305512,59.43722611652756,-59.43722611652756
mask_111,2025-02-01,6,93,15:20-15:30,323.65070576190493,149.80307022197678,0.0,173.84763553992815,0.0,127.04785205257949,63.52392602628974,-63.52392602628974
mask_111,2025-02-01,6,94,15:30-15:40,378.31263013989246,195.3318557110754,0.0,182.98077442881706,0.0,137.85771545467077,68.92885772733538,-68.92885772733538
mask_111,2025-02-01,6,95,15:40-15:50,432.826802362115,240.71288904440905,0.0,192.11391331770596,0.0,150.2907143884414,75.1453571942207,-75.1453571942207
mask_111,2025-02-01,6,96,15:50-16:00,476.6158328952209,275.368780688626,0.0,201.2470522065949,0.0,162.1045005524122,81.0522502762061,-81.0522502762061
mask_111,2025-02-01,6,97,16:00-16:10,481.4581378590736,299.3676023191451,0.0,182.0905355399285,0.0,150.60708194507487,75.30354097253743,-75.30354097253743
mask_111,2025-02-01,6,98,16:10-16:20,511.2342142554483,348.3001953821872,0.0,162.9340188732611,0.0,138.8034906781311,69.40174533906556,-69.40174533906556
mask_111,2025-02-01,6,99,16:20-16:30,556.9695150055047,413.1920127989099,0.0,143.77750220659482,0.0,126.3948021898175,63.19740109490875,-63.19740109490875
mask_111,2025-02-01,6,100,16:30-16:40,583.9739735754958,459.3529880355673,0.0,124.62098553992854,0.0,112.4579773512315,56.22898867561575,-56.22898867561575
mask_111,2025-02-01,6,101,16:40-16:50,548.967231494282,443.50276262102085,0.0,105.46446887326118,0.0,96.63709282856922,48.31854641428461,-48.31854641428461
mask_111,2025-02-01,6,102,16:50-17:00,495.2736335999587,408.96568139336387,0.0,86.30795220659485,0.0,79.95568692418946,39.97784346209473,-39.97784346209473
mask_111,2025-02-01,6,103,17:00-17:10,503.6946962089344,420.53457178011723,0.0,83.16012442881714,0.0,78.68610973454679,39.343054867273395,-39.343054867273395
mask_111,2025-02-01,6,104,17:10-17:20,510.26583317706866,430.2535365260295,0.0,80.01229665103915,0.0,77.94797939744234,38.97398969872117,-38.97398969872117
mask_111,2025-02-01,6,105,17:20-17:30,517.9461985107738,441.08172963751235,0.0,76.86446887326144,0.0,75.80373920281043,37.90186960140522,-37.90186960140522
mask_111,2025-02-01,6,106,17:30-17:40,525.4985490190469,451.7819079235631,0.0,73.7166410954838,0.0,71.94744170919218,35.97372085459609,-35.97372085459609
mask_111,2025-02-01,6,107,17:40-17:50,532.8455458183792,273.3310830996619,0.0,259.51446271871725,0.0,278.7704358524461,139.38521792622305,-139.38521792622305
mask_111,2025-02-01,6,125,20:40-20:50,47.6066469991905,0.0,0.0,47.6066469991905,0.0,58.2038866212103,29.10194331060515,-29.10194331060515
mask_111,2025-02-01,6,126,20:50-21:00,518.7846417394642,508.8357411006243,0.0,9.94890063883986,0.0,9.284314076165357,4.642157038082678,-4.642157038082678
mask_111,2025-02-01,6,127,21:00-21:10,504.7254485812744,494.77654794243455,0.0,9.94890063883986,0.0,9.021663099299985,4.510831549649993,-4.510831549649993
mask_111,2025-02-01,6,128,21:10-21:20,487.0676188427588,477.11871820391895,0.0,9.94890063883986,0.0,9.323114788656833,4.661557394328416,-4.661557394328416
mask_111,2025-02-01,6,129,21:20-21:30,493.2175985756262,483.26869793678634,0.0,9.94890063883986,0.0,9.323114788656833,4.661557394328416,-4.661557394328416
mask_111,2025-02-01,6,130,21:30-21:40,505.3331661580903,495.38426551925045,0.0,9.94890063883986,0.0,9.820559820598826,4.910279910299413,-4.910279910299413
mask_111,2025-02-01,6,131,21:40-21:50,478.7607168076177,468.81181616877785,0.0,9.94890063883986,0.0,7.724326455995267,3.8621632279976335,-3.8621632279976335
mask_111,2025-02-01,6,132,21:50-22:00,434.95100854257123,425.00210790373137,0.0,9.94890063883986,0.0,4.187492278887697,2.0937461394438484,-2.0937461394438484
mask_111,2025-02-01,6,133,22:00-22:10,433.9922337795464,424.0433331407065,0.0,9.94890063883986,0.0,3.839280756528302,1.919640378264151,-1.919640378264151
mask_111,2025-02-01,6,134,22:10-22:20,433.9922337795464,424.0433331407065,0.0,9.94890063883986,0.0,4.345679799045251,2.1728398995226255,-2.1728398995226255
mask_111,2025-02-01,6,135,22:20-22:30,437.05081124791127,427.1019106090714,0.0,9.94890063883986,0.0,4.176548488184973,2.0882742440924864,-2.0882742440924864
mask_111,2025-02-01,6,136,22:30-22:40,439.3930601905837,429.44415955174384,0.0,9.94890063883986,0.0,4.1646098074183655,2.0823049037091828,-2.0823049037091828
mask_111,2025-02-01,6,137,22:40-22:50,433.57661533591147,423.6277146970716,0.0,9.94890063883986,0.0,4.219328760931984,2.109664380465992,-2.109664380465992
mask_111,2025-02-01,6,138,22:50-23:00,433.30627963866834,423.3573789998285,0.0,9.94890063883986,0.0,4.215349200676449,2.1076746003382243,-2.1076746003382243
mask_111,2025-02-01,6,139,23:00-23:10,433.30627963866834,423.3573789998285,0.0,9.94890063883986,0.0,4.2262929913791725,2.1131464956895862,-2.1131464956895862
mask_111,2025-02-01,6,140,23:10-23:20,438.9345035433539,428.98560290451405,0.0,9.94890063883986,0.0,4.218333870868101,2.1091669354340503,-2.1091669354340503
mask_111,2025-02-01,6,141,23:20-23:30,448.6147944879122,438.66589384907235,0.0,9.94890063883986,0.0,4.198436069590421,2.0992180347952103,-2.0992180347952103
mask_111,2025-02-01,6,142,23:30-23:40,449.80790316933167,439.8590025304918,0.0,9.94890063883986,0.0,4.218333870868101,2.1091669354340503,-2.1091669354340503
mask_111,2025-02-01,6,143,23:40-23:50,487.4692666025067,477.52036596366685,0.0,9.94890063883986,0.0,4.249175462848504,2.124587731424252,-2.124587731424252
mask_111,2025-02-01,6,144,23:50-24:00,612.7691928873192,602.8202922484793,0.0,9.94890063883986,0.0,4.2541499131679235,2.1270749565839617,-2.1270749565839617
mask_111,2025-02-01,18,130,21:30-21:40,495.38426551925045,427.35509092561466,0.0,68.02917459363579,0.0,67.15159824137788,33.57579912068894,-33.57579912068894
mask_001,2025-02-02,6,37,06:00-06:10,238.64334419412273,49.93061928912425,0.0,188.71272490499848,0.0,176.78608069100258,88.39304034550129,-88.39304034550129
mask_001,2025-02-02,6,38,06:10-06:20,902.1308840422108,871.5005424705457,0.0,30.6303415716651,0.0,26.826053148464293,13.413026574232147,-13.413026574232147
mask_001,2025-02-02,6,39,06:20-06:30,891.550545894329,860.6692543226641,0.0,30.881291571664974,0.0,27.048923287621353,13.524461643810676,-13.524461643810676
mask_001,2025-02-02,6,40,06:30-06:40,881.284906264433,850.1526646927679,0.0,31.132241571665077,0.0,26.77684097578913,13.388420487894566,-13.388420487894566
mask_001,2025-02-02,6,41,06:40-06:50,872.3842276669068,841.0010360952417,0.0,31.383191571665066,0.0,26.493690324799648,13.246845162399824,-13.246845162399824
mask_001,2025-02-02,6,42,06:50-07:00,841.241618048348,809.6074764766829,0.0,31.634141571665054,0.0,26.363893585825657,13.181946792912829,-13.181946792912829
mask_001,2025-02-02,6,43,07:00-07:10,815.0836444823796,785.7108501329369,0.0,29.372794349442643,0.0,23.76846518756899,11.884232593784494,-11.884232593784494
mask_001,2025-02-02,6,44,07:10-07:20,768.2250859598983,741.1136388326778,0.0,27.11144712722046,0.0,21.61324564982015,10.806622824910075,-10.806622824910075
mask_001,2025-02-02,6,45,07:20-07:30,721.2414737904461,696.3913738854477,0.0,24.850099904998388,0.0,18.995416367380766,9.497708183690383,-9.497708183690383
mask_001,2025-02-02,6,46,07:30-07:40,1486.7734322264278,1464.1846795436518,0.0,22.588752682775976,0.0,15.583980475847145,7.791990237923573,-7.791990237923573
mask_001,2025-02-02,6,47,07:40-07:50,735.9609935430276,715.6335880824737,0.0,20.327405460553905,0.0,17.48156869607636,8.74078434803818,-8.74078434803818
mask_001,2025-02-02,6,48,07:50-08:00,65.23728833262783,47.17123009429611,0.0,18.06605823833172,0.0,20.98733985546996,10.49366992773498,-10.49366992773498
