policy,date,initial_cost,increase_cost,cancellation_refund,cancellation_penalty,adjustment_net,emergency_cost,total_cost,initial_kwh,effective_kwh,increase_kwh,cancel_kwh,emergency_kwh,start_kwh,end_kwh
mask_111,2025-02-13,50566.36167135773,0.0,3228.8957765637683,1614.4478882818842,-1614.4478882818842,165.24886855542803,49117.162651631275,81195.30633033562,76614.94211187011,0.0,4580.364218465495,37.73235952858247,1581.9838629936849,1630.4409106752128
forecast_only,2025-02-13,50548.291045939404,0.0,0.0,0.0,0.0,48.87645085068031,50597.16749679008,81153.38885082197,81153.38885082197,0.0,0.0,11.16028104821998,1619.7095945559568,1630.4409106752128
mask_000,2025-02-14,19916.848425488104,0.0,0.0,0.0,0.0,3.037150886342488e-11,19916.848425488133,38230.45313958141,38230.45313958141,0.0,0.0,6.268763286243484e-12,1630.4409106752128,1904.6808888583726
mask_001,2025-02-14,19916.848425488104,0.0,369.76635594911386,184.88317797455693,-184.88317797455693,3.399221837341315e-11,19731.96524751358,38230.45313958141,37583.561930431184,0.0,646.8912091502302,7.117861855476804e-12,1630.4409106752128,1592.51112510865
mask_010,2025-02-14,20069.203560099482,0.0,397.0450598463774,198.5225299231887,-198.5225299231887,3.8091971799048e-11,19870.681030176333,38584.60268540052,37908.99642831925,0.0,675.606257081259,7.94564414263732e-12,1311.70631943802,1594.3383514772804
mask_011,2025-02-14,19916.848425488104,0.0,369.76635594911386,184.88317797455693,-184.88317797455693,3.399221837341315e-11,19731.96524751358,38230.45313958141,37583.561930431184,0.0,646.8912091502302,7.117861855476804e-12,1630.4409106752128,1592.51112510865
mask_100,2025-02-14,19916.848425488104,0.0,285.1287311043484,142.5643655521742,-142.5643655521742,3.084690991528305e-11,19774.28405993596,38230.45313958141,37867.48094716446,0.0,362.9721924169544,6.45439257596081e-12,1630.4409106752128,1530.1516737587142
mask_101,2025-02-14,19916.848425488104,0.0,369.76635594911386,184.88317797455693,-184.88317797455693,3.399221837341315e-11,19731.96524751358,38230.45313958141,37583.561930431184,0.0,646.8912091502302,7.117861855476804e-12,1630.4409106752128,1592.51112510865
mask_110,2025-02-14,20041.485935720855,0.0,397.0450598463774,198.5225299231887,-198.5225299231887,3.8091971799048e-11,19842.963405797705,38520.17306108943,37844.56680400817,0.0,675.606257081259,7.94564414263732e-12,1369.692981317996,1594.3383514772804
mask_111,2025-02-14,19916.848425488104,0.0,369.76635594911386,184.88317797455693,-184.88317797455693,3.399221837341315e-11,19731.96524751358,38230.45313958141,37583.561930431184,0.0,646.8912091502302,7.117861855476804e-12,1630.4409106752128,1592.51112510865
forecast_only,2025-02-14,19916.848425488104,0.0,0.0,0.0,0.0,3.037150886342488e-11,19916.848425488133,38230.45313958141,38230.45313958141,0.0,0.0,6.268763286243484e-12,1630.4409106752128,1904.6808888583726
mask_000,2025-02-15,20280.32395906438,0.0,0.0,0.0,0.0,1.8253835332160406e-11,20280.323959064397,38303.62028374629,38303.62028374629,0.0,0.0,3.5271785492341223e-12,1904.6808888583726,1756.6773882666923
mask_001,2025-02-15,20429.506420607442,0.0,1045.9282393191647,522.9641196595824,-522.9641196595824,2.2321081871723433e-11,19906.542300947884,38650.47557680154,37166.3120128625,0.0,1484.163563939041,4.589884028405322e-12,1592.51112510865,1643.9963182458825
mask_010,2025-02-15,20428.633209428386,0.0,914.9973271282678,457.4986635641339,-457.4986635641339,1.9934627282225393e-11,19971.134545864268,38648.44532528084,37331.07890124155,0.0,1317.36642403929,3.879341292645222e-12,1594.3383514772804,1626.7835514286664
mask_011,2025-02-15,20429.506420607442,0.0,1045.9282393191647,522.9641196595824,-522.9641196595824,2.2321081871723433e-11,19906.542300947884,38650.47557680154,37166.3120128625,0.0,1484.163563939041,4.589884028405322e-12,1592.51112510865,1643.9963182458825
mask_100,2025-02-15,20459.307309524782,0.0,351.8377814759393,175.91889073796966,-175.91889073796966,84.82771646524176,20368.216135252052,38719.76385607924,38292.09836337196,0.0,427.6654927072804,17.187258933287723,1530.1516737587142,1323.1664752489512
mask_101,2025-02-15,20429.506420607442,0.0,1297.6612849993169,648.8306424996584,-648.8306424996584,84.8277164652461,19865.50349457303,38650.47557680154,36840.05948317394,0.0,1810.416093627592,17.18725893328884,1592.51112510865,1323.1664752489512
mask_110,2025-02-15,20428.633209428386,0.0,1151.4387228956737,575.7193614478368,-575.7193614478368,84.82771646524385,19937.741564445794,38648.44532528084,37020.31786168849,0.0,1628.1274635923469,17.187258933288163,1594.3383514772804,1323.1664752489512
mask_111,2025-02-15,20429.506420607442,0.0,1297.6612849993169,648.8306424996584,-648.8306424996584,84.8277164652461,19865.50349457303,38650.47557680154,36840.05948317394,0.0,1810.416093627592,17.18725893328884,1592.51112510865,1323.1664752489512
forecast_only,2025-02-15,20280.32395906438,0.0,0.0,0.0,0.0,1.8253835332160406e-11,20280.323959064397,38303.62028374629,38303.62028374629,0.0,0.0,3.5271785492341223e-12,1904.6808888583726,1756.6773882666923
mask_000,2025-02-16,54110.86919058914,0.0,0.0,0.0,0.0,59.004553171943996,54169.87374376108,86151.83881542945,86151.83881542945,0.0,0.0,12.969458879424865,1756.6773882666923,1423.7674016043936
mask_001,2025-02-16,54164.8434231291,0.0,5094.913776939675,2547.4568884698374,-2547.4568884698374,3226.631621621168,54844.018156280436,86277.04000434146,79155.98731872618,0.0,7121.052685615278,570.9791211334925,1643.9963182458825,1347.3641559066311
mask_010,2025-02-16,54173.08833843455,0.0,4611.6256415602875,2305.8128207801437,-2305.8128207801437,2533.559970884661,54400.83548853907,86296.16530080503,79824.95159029917,0.0,6471.213710505857,423.0013685138192,1626.7835514286664,1347.3641559066311
mask_011,2025-02-16,54164.8434231291,0.0,5094.913776939675,2547.4568884698374,-2547.4568884698374,3311.318279895724,54928.70481455499,86277.04000434146,79155.98731872618,0.0,7121.052685615278,570.9791211334926,1643.9963182458825,1347.3641559066311
mask_100,2025-02-16,54318.52091792464,0.0,0.0,0.0,0.0,59.004553171943996,54377.52547109658,86633.51760767138,86633.51760767138,0.0,0.0,12.969458879424865,1323.1664752489512,1423.7674016043936
mask_101,2025-02-16,54318.52091792464,437.6748035086226,5202.499615025497,2601.2498075127487,-2163.5750040041257,1785.257052626156,53940.20296654667,86633.51760767138,79562.32145381992,226.52216624414388,7297.718320095593,381.4305695688387,1323.1664752489512,1216.517470159067
mask_110,2025-02-16,54318.52091792464,426.5911082949325,4719.21147964611,2359.605739823055,-1933.0146315281227,1130.619663169427,53516.12594956594,86633.51760767138,80206.42397202192,220.78570933671426,6647.879344986171,239.18927385659487,1323.1664752489512,1216.517470159067
mask_111,2025-02-16,54318.52091792464,516.7982690720575,5202.499615025497,2601.2498075127487,-2084.4515384406914,1595.5720424096457,53829.6414218936,86633.51760767138,79603.2724491171,267.47316154131795,7297.718320095593,340.4795742716646,1323.1664752489512,1216.517470159067
forecast_only,2025-02-16,54110.86919058914,0.0,0.0,0.0,0.0,59.004553171943996,54169.87374376108,86151.83881542945,86151.83881542945,0.0,0.0,12.969458879424865,1756.6773882666923,1423.7674016043936
mask_000,2025-02-17,54495.098497587154,0.0,0.0,0.0,0.0,2.7545439235110433e-11,54495.09849758718,87458.71544974856,87458.71544974856,0.0,0.0,5.974276628961661e-12,1423.7674016043936,1482.5829753031176
mask_001,2025-02-17,54531.69565227638,19.204297425987665,5206.5570381606985,2603.2785190803493,-2584.0742216543617,26.33762395836263,51973.95905458038,87543.6079449683,79722.15810546669,16.993449629225438,7838.443289130834,6.013842666597019,1347.3641559066311,1482.5829753031176
mask_010,2025-02-17,54531.69565227638,0.0,5261.3927121059905,2630.6963560529953,-2630.6963560529953,3.118275135327586e-11,51900.99929622342,87543.6079449683,78621.03028635026,0.0,8922.577658618033,6.906530902739405e-12,1347.3641559066311,1482.5829753031176
mask_011,2025-02-17,54531.69565227638,19.204297425987665,7115.4248418201,3557.71242091005,-3538.5081234840623,26.33762395836627,51019.525152750684,87543.6079449683,76694.23938103358,16.993449629225438,10866.362013563947,6.013842666597951,1347.3641559066311,1482.5829753031176
mask_100,2025-02-17,54495.098497587154,0.0,0.0,0.0,0.0,2.7545439235110433e-11,54495.09849758718,87458.71544974856,87458.71544974856,0.0,0.0,5.974276628961661e-12,1423.7674016043936,1482.5829753031176
mask_101,2025-02-17,54594.371214749466,19.204297425987665,5206.5570381606985,2603.2785190803493,-2584.0742216543617,26.33762395836263,52036.63461705347,87688.99315135449,79867.54331185287,16.993449629225438,7838.443289130834,6.013842666597019,1216.517470159067,1482.5829753031176
mask_110,2025-02-17,54594.371214749466,0.0,5261.3927121059905,2630.6963560529953,-2630.6963560529953,3.118275135327586e-11,51963.674858696504,87688.99315135449,78766.41549273644,0.0,8922.577658618033,6.906530902739405e-12,1216.517470159067,1482.5829753031176
mask_111,2025-02-17,54594.371214749466,19.204297425987665,7115.4248418201,3557.71242091005,-3538.5081234840623,26.33762395836627,51082.20071522377,87688.99315135449,76839.62458741976,16.993449629225438,10866.362013563947,6.013842666597951,1216.517470159067,1482.5829753031176
forecast_only,2025-02-17,54495.098497587154,0.0,0.0,0.0,0.0,2.7545439235110433e-11,54495.09849758718,87458.71544974856,87458.71544974856,0.0,0.0,5.974276628961661e-12,1423.7674016043936,1482.5829753031176
mask_000,2025-02-18,48641.259483802925,0.0,0.0,0.0,0.0,65.10407831782257,48706.36356212075,78194.94918714682,78194.94918714682,0.0,0.0,14.702415284971451,1482.5829753031176,1777.7190765530172
mask_001,2025-02-18,48641.259483802925,0.0,0.0,0.0,0.0,65.10407831782257,48706.36356212075,78194.94918714682,78194.94918714682,0.0,0.0,14.702415284971451,1482.5829753031176,1777.7190765530172
mask_010,2025-02-18,48641.259483802925,0.0,650.8490770153385,325.42453850766924,-325.42453850766924,65.10407831782545,48380.939023613086,78194.94918714682,77322.4567310331,0.0,872.492456113723,14.70241528497204,1482.5829753031176,1655.03322124559
mask_011,2025-02-18,48641.259483802925,0.0,650.8490770153385,325.42453850766924,-325.42453850766924,65.10407831782545,48380.939023613086,78194.94918714682,77322.4567310331,0.0,872.492456113723,14.70241528497204,1482.5829753031176,1655.03322124559
mask_100,2025-02-18,48641.259483802925,0.0,0.0,0.0,0.0,65.10407831782257,48706.36356212075,78194.94918714682,78194.94918714682,0.0,0.0,14.702415284971451,1482.5829753031176,1777.7190765530172
mask_101,2025-02-18,48641.259483802925,0.0,0.0,0.0,0.0,65.10407831782257,48706.36356212075,78194.94918714682,78194.94918714682,0.0,0.0,14.702415284971451,1482.5829753031176,1777.7190765530172
mask_110,2025-02-18,48641.259483802925,22.94714285034396,756.3939157325595,378.1969578662798,-355.2498150159358,65.10407831782581,48351.11374710482,78194.94918714682,77161.01908235716,11.876481044610387,1045.8065858342738,14.702415284972085,1482.5829753031176,1509.7632393778458
mask_111,2025-02-18,48641.259483802925,22.94714285034396,756.3939157325595,378.1969578662798,-355.2498150159358,65.10407831782581,48351.11374710482,78194.94918714682,77161.01908235716,11.876481044610387,1045.8065858342738,14.702415284972085,1482.5829753031176,1509.7632393778458
forecast_only,2025-02-18,48641.259483802925,0.0,0.0,0.0,0.0,65.10407831782257,48706.36356212075,78194.94918714682,78194.94918714682,0.0,0.0,14.702415284971451,1482.5829753031176,1777.7190765530172
mask_000,2025-02-19,48753.112800143965,0.0,0.0,0.0,0.0,336.56961532532773,49089.682415469295,78168.3414812535,78168.3414812535,0.0,0.0,76.85115089058762,1777.7190765530172,1232.1239831618525
mask_001,2025-02-19,48753.112800143965,0.0,619.8491109605291,309.92455548026453,-309.92455548026453,340.390424470226,48783.57866913392,78168.3414812535,77326.61613888692,0.0,841.7253423665844,77.72358133810404,1777.7190765530172,1232.1239831618525
mask_010,2025-02-19,48811.87932483622,0.0,0.0,0.0,0.0,336.56961532532773,49148.44894016155,78304.65909826176,78304.65909826176,0.0,0.0,76.85115089058762,1655.03322124559,1232.1239831618525
mask_011,2025-02-19,48811.87932483622,413.48475176262525,718.7781002636216,359.3890501318108,54.09570163081446,602.7043269373049,49468.67935340434,78304.65909826176,77769.04915462084,468.5657079363018,1004.1756515772195,201.53638980032758,1655.03322124559,1200.0
mask_100,2025-02-19,48753.112800143965,0.0,0.0,0.0,0.0,336.56961532532773,49089.682415469295,78168.3414812535,78168.3414812535,0.0,0.0,76.85115089058762,1777.7190765530172,1232.1239831618525
mask_101,2025-02-19,48753.112800143965,0.0,619.8491109605291,309.92455548026453,-309.92455548026453,340.390424470226,48783.57866913392,78168.3414812535,77326.61613888692,0.0,841.7253423665844,77.72358133810404,1777.7190765530172,1232.1239831618525
mask_110,2025-02-19,48881.46364615088,0.0,0.0,0.0,0.0,336.56961532532773,49218.03326147621,78466.07018922592,78466.07018922592,0.0,0.0,76.85115089058762,1509.7632393778458,1232.1239831618525
mask_111,2025-02-19,48881.46364615088,413.48475176262525,718.7781002636216,359.3890501318108,54.09570163081446,602.7043269373049,49538.263674719,78466.07018922592,77930.460245585,468.5657079363018,1004.1756515772195,201.53638980032758,1509.7632393778458,1200.0
forecast_only,2025-02-19,48753.112800143965,0.0,0.0,0.0,0.0,336.56961532532773,49089.682415469295,78168.3414812535,78168.3414812535,0.0,0.0,76.85115089058762,1777.7190765530172,1232.1239831618525
mask_000,2025-02-20,50682.80977130777,0.0,0.0,0.0,0.0,85.12047932190016,50767.93025062967,81943.45078244896,81943.45078244896,0.0,0.0,18.172604466673857,1232.1239831618525,1724.7040272073932
mask_001,2025-02-20,50682.80977130777,413.0635179056836,2605.3960465003242,1302.6980232501621,-889.6345053444786,392.3808540946335,50185.556120057925,81943.45078244896,78363.2927183753,362.5428349645752,3942.7008990382114,84.5468543919568,1232.1239831618525,1563.816949373628
mask_010,2025-02-20,50682.80977130777,0.0,1891.5389865013708,945.7694932506854,-945.7694932506854,85.12047932190968,49822.160757378995,81943.45078244896,78806.41017509876,0.0,3137.040607350202,18.172604466675523,1232.1239831618525,1661.1752436667189
mask_011,2025-02-20,50698.1971592423,567.6567879882346,3024.9623389136004,1512.4811694568002,-944.8243814685657,392.38085409463633,50145.75363186836,81979.14409707324,78033.37790700249,531.7802155928946,4477.546405663636,84.54685439195725,1200.0,1655.0033857136327
mask_100,2025-02-20,50682.80977130777,0.0,0.0,0.0,0.0,85.12047932190016,50767.93025062967,81943.45078244896,81943.45078244896,0.0,0.0,18.172604466673857,1232.1239831618525,1724.7040272073932
mask_101,2025-02-20,50682.80977130777,413.0635179056836,2605.3960465003242,1302.6980232501621,-889.6345053444786,392.3808540946335,50185.556120057925,81943.45078244896,78363.2927183753,362.5428349645752,3942.7008990382114,84.5468543919568,1232.1239831618525,1563.816949373628
mask_110,2025-02-20,50682.80977130777,0.0,1891.5389865013708,945.7694932506854,-945.7694932506854,85.12047932190968,49822.160757378995,81943.45078244896,78806.41017509876,0.0,3137.040607350202,18.172604466675523,1232.1239831618525,1661.1752436667189
mask_111,2025-02-20,50698.1971592423,567.6567879882346,3024.9623389136004,1512.4811694568002,-944.8243814685657,392.38085409463633,50145.75363186836,81979.14409707324,78033.37790700249,531.7802155928946,4477.546405663636,84.54685439195725,1200.0,1655.0033857136327
forecast_only,2025-02-20,50682.80977130777,0.0,0.0,0.0,0.0,85.12047932190016,50767.93025062967,81943.45078244896,81943.45078244896,0.0,0.0,18.172604466673857,1232.1239831618525,1724.7040272073932
mask_000,2025-02-21,18661.390405187813,0.0,0.0,0.0,0.0,1.899822343887081e-11,18661.39040518783,35986.111310487984,35986.111310487984,0.0,0.0,3.3386626796527707e-12,1724.7040272073932,1919.3845942498565
mask_001,2025-02-21,18738.159592490847,0.0,117.18491229968123,58.592456149840615,-58.592456149840615,2.126824938386562e-11,18679.567136341026,36164.87473030327,36042.5493060311,0.0,122.32542427217754,4.246381024586299e-12,1563.816949373628,1855.3327462100451
mask_010,2025-02-21,18691.693634936713,0.0,115.37779193738598,57.68889596869299,-57.68889596869299,2.4015978539182466e-11,18634.004738968044,36056.6988477554,35939.36421775586,0.0,117.33462999953903,4.4861891979053325e-12,1661.1752436667189,1836.8051493474077
mask_011,2025-02-21,18694.637611180333,0.0,117.18491229968123,58.592456149840615,-58.592456149840615,1.8997013739863175e-11,18636.045155030508,36063.55646770327,35941.23104343109,0.0,122.32542427217754,3.4505731605349865e-12,1655.0033857136327,1855.3327462100451
mask_100,2025-02-21,18661.390405187813,0.0,0.6023095186941828,0.3011547593470914,-0.3011547593470914,1.899822343887081e-11,18661.089250428486,35986.111310487984,35985.5011296363,0.0,0.610180851680866,3.3386626796527707e-12,1724.7040272073932,1918.835431483344
mask_101,2025-02-21,18738.159592490847,0.0,117.18491229968123,58.592456149840615,-58.592456149840615,2.126824938386562e-11,18679.567136341026,36164.87473030327,36042.5493060311,0.0,122.32542427217754,4.246381024586299e-12,1563.816949373628,1855.3327462100451
